0.144436,-0.118217,-5.1268,21.1383,0.894528,1.72418,-9.97631e-05
0.143328,-0.139814,-5.13265,21.1542,0.894884,1.72771,-3.32794e-05
0.141663,-0.171477,-5.13861,21.171,0.894695,1.73022,-1.40626e-05
0.140092,-0.203798,-5.14408,21.1873,0.894459,1.73254,3.31923e-06
0.138604,-0.236046,-5.1493,21.2034,0.894218,1.7348,2.01514e-05
0.137137,-0.268153,-5.15441,21.2193,0.893977,1.73704,3.66771e-05
0.135675,-0.300099,-5.15945,21.235,0.893734,1.73925,5.29232e-05
0.134213,-0.33188,-5.16442,21.2505,0.893492,1.74143,6.88945e-05
0.132749,-0.363495,-5.16932,21.2659,0.893248,1.74358,8.45939e-05
0.131284,-0.394945,-5.17417,21.2811,0.893004,1.74571,0.000100024
0.129817,-0.426231,-5.17895,21.2961,0.892759,1.74781,0.000115189
0.128349,-0.457356,-5.18367,21.3109,0.892514,1.74988,0.000130091
0.12688,-0.488321,-5.18833,21.3256,0.892268,1.75193,0.000144734
0.125409,-0.519129,-5.19293,21.3401,0.892022,1.75395,0.00015912
0.123938,-0.549782,-5.19747,21.3544,0.891776,1.75594,0.000173254
0.122465,-0.580281,-5.20195,21.3686,0.89153,1.75791,0.000187138
0.120991,-0.610628,-5.20638,21.3826,0.891283,1.75985,0.000200775
0.119517,-0.640826,-5.21074,21.3965,0.891036,1.76177,0.000214169
0.118042,-0.670877,-5.21505,21.4101,0.89079,1.76366,0.000227322
0.116566,-0.700782,-5.2193,21.4237,0.890543,1.76553,0.000240237
0.11509,-0.730544,-5.2235,21.4371,0.890295,1.76738,0.000252918
0.113613,-0.760163,-5.22764,21.4503,0.890048,1.7692,0.000265368
0.112136,-0.789642,-5.23172,21.4634,0.889801,1.77101,0.000277588
0.110659,-0.818984,-5.23575,21.4763,0.889554,1.77278,0.000289583
0.109182,-0.848188,-5.23973,21.4891,0.889307,1.77454,0.000301355
0.107704,-0.877258,-5.24365,21.5018,0.88906,1.77627,0.000312906
0.106227,-0.906195,-5.24751,21.5143,0.888813,1.77798,0.00032424
0.104749,-0.935001,-5.25133,21.5267,0.888567,1.77967,0.000335359
0.103272,-0.963677,-5.25509,21.5389,0.88832,1.78134,0.000346266
0.101795,-0.992225,-5.2588,21.551,0.888074,1.78299,0.000356963
0.100319,-1.02065,-5.26246,21.563,0.887828,1.78462,0.000367453
0.0988423,-1.04894,-5.26606,21.5749,0.887582,1.78622,0.00037774
0.0973666,-1.07712,-5.26962,21.5866,0.887336,1.78781,0.000387824
0.0958915,-1.10517,-5.27312,21.5982,0.887091,1.78938,0.000397709
0.094417,-1.1331,-5.27658,21.6096,0.886846,1.79093,0.000407397
0.0929432,-1.16092,-5.27998,21.621,0.886601,1.79245,0.000416892
0.0914702,-1.18862,-5.28334,21.6322,0.886357,1.79396,0.000426194
0.0899981,-1.2162,-5.28664,21.6433,0.886113,1.79545,0.000435307
0.088527,-1.24367,-5.2899,21.6542,0.88587,1.79692,0.000444232
0.0870568,-1.27102,-5.29311,21.6651,0.885627,1.79838,0.000452973
0.0855877,-1.29827,-5.29628,21.6758,0.885385,1.79981,0.000461532
0.0841197,-1.3254,-5.29939,21.6864,0.885143,1.80123,0.00046991
0.0826529,-1.35243,-5.30246,21.697,0.884901,1.80263,0.00047811
0.0811875,-1.37935,-5.30548,21.7074,0.88466,1.80401,0.000486135
0.0797233,-1.40617,-5.30845,21.7176,0.88442,1.80538,0.000493986
0.0782605,-1.43288,-5.31138,21.7278,0.88418,1.80673,0.000501665
0.0767992,-1.45948,-5.31427,21.7379,0.883941,1.80806,0.000509176
0.0753394,-1.48599,-5.3171,21.7479,0.883702,1.80937,0.000516519
0.0738812,-1.5124,-5.3199,21.7577,0.883464,1.81067,0.000523697
0.0724247,-1.53871,-5.32264,21.7675,0.883227,1.81195,0.000530713
0.0709698,-1.56492,-5.32535,21.7771,0.88299,1.81322,0.000537567
0.0695167,-1.59103,-5.32801,21.7867,0.882754,1.81447,0.000544263
0.0680654,-1.61705,-5.33062,21.7962,0.882519,1.81571,0.000550801
0.0666159,-1.64297,-5.3332,21.8055,0.882285,1.81693,0.000557185
0.0651684,-1.6688,-5.33572,21.8148,0.882051,1.81813,0.000563415
0.0637229,-1.69455,-5.33821,21.8239,0.881818,1.81932,0.000569495
0.0622794,-1.7202,-5.34065,21.833,0.881585,1.8205,0.000575425
